regcode,provcode,citycode,bgycode,bgyname,nscb_brgy_code,nscb_brgy_name,brgy_long,brgy_lat,addedby,UserLevelID,dateupdated,status
01,0128,012812,012812035,BGY. NO. 38-B, MANGATO WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812036,BGY. NO. 62-A, NAVOTAS NORTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812037,BGY. NO. 62-B, NAVOTAS SOUTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812038,BGY. NO. 46, NALBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812039,BGY. NO. 51-A, NANGALISAN EAST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812040,BGY. NO. 51-B, NANGALISAN WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812041,BGY. NO. 24, NSTRA. SRA. DE CONSOLACION (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812042,BGY. NO. 7-A, NSTRA. SRA. DE NATIVIDAD (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812043,BGY. NO. 7-B, NSTRA. SRA. DE NATIVIDAD (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812044,BGY. NO. 27, NSTRA. SRA. DE SOLEDAD (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812045,BGY. NO. 13, NSTRA. SRA. DE VISITACION (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812046,BGY. NO. 3, NSTRA. SRA. DEL ROSARIO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812047,BGY. NO. 57, PILA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812048,BGY. NO. 49-B, RARABURAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812049,BGY. NO. 53, RIOENG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812050,BGY. NO. 55-B, SALET-BULANGON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812053,BGY. NO. 6, SAN AGUSTIN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812054,BGY. NO. 22, SAN ANDRES (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812055,BGY. NO. 28, SAN BERNARDO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812056,BGY. NO. 17, SAN FRANCISCO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812057,BGY. NO. 4, SAN GUILLERMO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812058,BGY. NO. 15, SAN GUILLERMO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812059,BGY. NO. 12, SAN ISIDRO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812060,BGY. NO. 16, SAN JACINTO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812061,BGY. NO. 10, SAN JOSE (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812062,BGY. NO. 1, SAN LORENZO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812063,BGY. NO. 26, SAN MARCELINO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812064,BGY. NO. 52-A, SAN MATEO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812065,BGY. NO. 23, SAN MATIAS (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812066,BGY. NO. 20, SAN MIGUEL (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812067,BGY. NO. 21, SAN PEDRO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812068,BGY. NO. 5, SAN PEDRO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812069,BRY. NO. 18, SAN QUIRINO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812070,BGY. NO. 8, SAN VICENTE (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812071,BGY. NO. 9, SANTA ANGELA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812072,BGY. NO. 11, SANTA BALBINA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812073,BGY. NO. 25, SANTA CAYETANA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812074,BGY. NO. 2, SANTA JOAQUINA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812075,BGY. NO. 19, SANTA MARCELA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812076,BGY. NO. 30-B, SANTA MARIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812077,BGY. NO. 39, SANTA ROSA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812078,BGY. NO. 14, SANTO TOMAS (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812079,BGY. NO. 29, SANTO TOMAS (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812080,BGY. NO. 30-A, SUYO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812081,BGY. NO. 31, TALINGAAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812082,BGY. NO. 45, TANGID,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812083,BGY. NO. 55-C, VIRA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012812,012812084,BGY. NO. 44, ZAMBOANGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813001,PACIFICO (AGUNIT),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813003,IMELDA (CAPARIAAN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813004,ELIZABETH (CULAO),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813005,DAQUIOAG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813006,ESCODA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813007,FERDINAND,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813008,FORTUNA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813009,LYDIA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813010,MABUTI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813011,VALDEZ (BIDING),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813012,TABUCBUC (RAGAS),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813013,SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012813,012813014,CACAFEAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814001,ACNAM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814002,BARANGOBONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814003,BARIKIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814004,BUGAYONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814005,CABITTAURAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814006,CARAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814007,GARNADEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814008,NAGUILLAN (PAGPAG-ONG),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814009,POBLACION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814010,SANTO NI??O,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012814,012814011,UGUIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815001,AGGASI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815003,BADUANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815004,BALAOI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815005,BURAYOC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815006,CAUNAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815007,DAMPIG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815008,LIGAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815010,PANCIAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815011,PASALENG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815012,POBLACION  1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815013,POBLACION  2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815014,SAGUIGUI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815015,SAUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815016,SUBEC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815017,TARRAG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012815,012815018,CAPARISPISAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816001,BACSIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816002,CABAGOAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816003,CABANGARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816004,CALLAGUIP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816005,CAYUBOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816006,DOLORES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816007,LAOA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816008,MASINTOC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816009,MONTE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816010,MUMULAAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816011,NAGBACALAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816012,NALASIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816013,NANGUYUDAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816014,OAIG-UPAY-ABULAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816015,PAMBARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816016,PANNARATAN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816017,PARATONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816018,PASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816019,SALBANG (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816020,SAN AGUSTIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816021,SAN BLAS (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816022,SAN JUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816025,SAN PEDRO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816028,SAN ROQUE (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816029,SANGLADAN POB. (NALBUAN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816030,SANTA RITA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816031,SIDEG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816032,SUBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816033,SUNGADAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816034,SURGUI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012816,012816035,VERONICA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817001,BATULI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817002,BINSANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817003,NALVO (CABABAAN-NALVO),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817004,CARUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817005,CARUSIKIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817006,CARUSIPAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817007,DADAEMAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817008,DARUPIDIP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817009,DAVILA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817010,DILANIS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817011,DILAVO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817012,ESTANCIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817014,NAGLICUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817015,NAGSANGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817016,NGABANGAB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817017,PANGIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817018,POBLACION 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817019,POBLACION 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817020,POBLACION 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817021,POBLACION 4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817022,PRAGATA (PRAGATA-BUNGRO),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817023,PUYUPUYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817024,SULONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817025,SALPAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817026,SAN JUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817027,SANTA CATALINA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817028,SANTA MATILDE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817029,SAPAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817030,SULBEC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817031,SURONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817032,SUSUGAEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817033,TABUNGAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012817,012817034,TADAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818001,AB-ABUT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818002,ABUCAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818003,ANAO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818004,ARUA-AY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818005,BIMMANGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818006,BOYBOY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818007,CABAROAN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818008,CALAMBEG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818009,CALLUSA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818010,DUPITAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818011,ESTANCIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818012,GAYAMAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818013,LAGANDIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818014,LIBNAOAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818015,LOING (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818016,MAAB-ABACA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818017,MANGITAYAG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818018,MARUAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818019,SAN ANTONIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818020,SANTA MARIA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818021,SUCSUQUEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818022,TANGAOAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012818,012818023,TONOTON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819001,AGLIPAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819002,APATUT-LUBONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819003,BADIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819004,BARBAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819005,BUANGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819006,BULBULALA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819007,BUNGRO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819008,CABAROAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819009,CAPANGDANAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819010,DALAYAP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819011,DARAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819012,GULPENG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819013,LILIPUTEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819014,LUMBAAN-BICBICA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819015,NAGTRIGOAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819016,PAGDILAO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819017,PUGAOAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819018,PURITAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819019,SACRITAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819020,SALANAP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819021,SANTO TOMAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819022,TARTARABANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819023,PUZOL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819024,UPON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012819,012819025,VALBUENA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820001,SAN FRANCISCO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820002,SAN ILDEFONSO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820003,SAN AGUSTIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820004,SAN BALTAZAR (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820005,SAN BARTOLOME (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820006,SAN CAYETANO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820007,SAN EUGENIO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820008,SAN FERNANDO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820009,SAN GREGORIO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820010,SAN GUILLERMO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820011,SAN JOSE (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820012,SAN JUAN BAUTISTA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820013,SAN LORENZO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820014,SAN LUCAS (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820015,SAN MARCOS (PAYAS),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820016,SAN MIGUEL (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820017,SAN PABLO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820018,SAN PAULO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820019,SAN PEDRO (BINGAO),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820020,SAN RUFINO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820021,SAN SILVESTRE (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820022,SANTA ASUNCION (SAMAC),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820023,SANTA CECILIA (BARABAR),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012820,012820024,SANTA MONICA (NAGREBCAN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821001,SAN AGUSTIN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821002,SAN ANDRES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821003,SAN ANTONIO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821004,SAN BERNABE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821005,SAN CRISTOBAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821006,SAN FELIPE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821007,SAN FRANCISCO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821008,SAN ISIDRO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821009,SAN JOAQUIN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821010,SAN JOSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821011,SAN JUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821012,SAN LEANDRO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821014,SAN LORENZO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821015,SAN MANUEL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821016,SAN MARCOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821017,SAN NICOLAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821018,SAN PEDRO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821019,SAN ROQUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821020,SAN VICENTE  (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821021,SANTA BARBARA (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821022,SANTA MAGDALENA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821023,SANTA ROSA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821024,SANTO SANTIAGO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01,0128,012821,012821025,SANTO TOMAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
